,Unnamed: 0,Date,Height,LWC,LWC_SD,Velocity,Velocity_SD,Spectral_Width,Spectral_Width_SD,Reflectivity,Reflectivity_SD,Temperature,Extinction_low,Extinction,Extinction_high,CCN,"CDC_pinsky,k=0.3","Smax,k=0.3","CDC_pinsky,k=0.4","Smax,k=0.4","CDC_pinsky,k=0.5","Smax,k=0.5","CDC_pinsky,k=0.6","Smax,k=0.6","CDC_pinsky,k=0.7","Smax,k=0.7","CDC_pinsky,k=0.8","Smax,k=0.8","CDC_pinsky,k=0.9","Smax,k=0.9","CDC_pinsky,k=1.0","Smax,k=1.0",CDC_Fan,CDC_Lidar_gamma_0,CDC_Lidar_gamma_1,CDC_Lidar_gamma_2,CDC_Lidar_gamma_3,CDC_Lidar_gamma_4,CDC_Lidar_gamma_5,CDC_Lidar_gamma_6,CDC_Lidar_gamma_7,CDC_Lidar_exp_0.35
1190,1190,20110513,1121.2498779296877,0.22569440305233,0.13286006450653076,0.15929028391838074,1.0124973058700562,0.15878994762897491,0.1349632889032364,-37.580039978027344,8.792560577392576,285.8985595703125,12.316070556640625,21.042762756347656,29.72030830383301,378.83,243.0389906529439,0.22773963991990648,214.84693974522904,0.24222112678161925,191.8077423836652,0.2563560311317854,172.73985858733036,0.27013466977403705,156.77882264049057,0.2835521252670626,143.28137784426193,0.29660722894651853,131.76148756267705,0.3093017387751808,121.84675848768588,0.32163967607551125,22.865289847515673,1113.2624900187996,566.8455143184633,200.4101535298808,53.77568720087795,11.57068560888109,2.072088860319227,0.31722252559295194,0.04236155858361392,244.72749553369852
1191,1191,20110513,1481.25,0.2276967167854309,0.14228345453739166,0.08080646395683289,1.1226818561553955,0.15188390016555786,0.10353709012269974,-36.11185836791992,9.81503677368164,285.8985595703125,-13.598565101623535,20.269800186157227,54.13784408569336,369.91,242.91534375609208,0.2461479668623218,216.13310980779266,0.2609534697064488,194.10930220388227,0.2753598096054297,175.77688968191316,0.289362893902146,160.3498848791794,0.30296286608859757,147.2397387603135,0.31616311932770863,135.99913809566522,0.3289695107063857,126.2834774815153,0.34138973664273836,20.07912941077218,888.8092360399969,452.55951139212874,160.00394969792242,42.933564983161375,9.237832342949885,1.6543193842058033,0.2532648976812186,0.033820724994991655,195.38613785470767
1192,1192,20110513,2921.249755859375,0.1831974536180496,0.13011689484119415,0.377230167388916,1.4058040380477903,0.1389360874891281,0.10237456113100052,-37.897239685058594,10.084945678710938,285.8985595703125,11.556636810302734,23.335729598999023,35.115047454833984,370.76,254.34939235824783,0.284747183130543,229.07040876948378,0.30004769396259384,208.03873976015873,0.3148492633917383,190.34292036072415,0.3291595232283183,175.30288199540766,0.34298905426920956,162.40327724058585,0.35635051786450167,151.2480491261057,0.3692579870844703,141.52889247442647,0.3817264334729381,47.32986859560957,1348.452022834064,686.5981628503799,242.74910845086455,65.13642095683221,14.015126310964831,2.5098415155820146,0.38423944052684567,0.051310926106486604,296.4289997680218
1193,1193,20110513,1136.25,0.16125455498695376,0.13924100995063782,0.1827267110347748,1.3024435043334959,0.13873465359210968,0.1095164716243744,-38.822975158691406,10.22653102874756,285.8985595703125,16.953954696655273,24.385223388671875,31.77420425415039,370.76,250.57730008771273,0.27091278864844226,224.738520626307,0.28606294845839964,203.32671614637576,0.300748275795161,185.3771611206026,0.3149722232532596,170.17321700944652,0.32874167602408827,157.17404674473448,0.342066033684725,145.9655899503774,0.35495649394783996,136.22667670002426,0.36742549546883235,69.70537150471667,1602.4345669131724,815.91974434371,288.4711920647158,77.40494340085229,16.65489203920159,2.9825731534664186,0.4566113966572794,0.060975400133668416,352.26175482717025
1194,1194,20110513,1166.25,0.2125137150287628,0.14731605350971222,-0.16709624230861664,1.2227325439453125,0.14343765377998352,0.10466384887695312,-39.45259475708008,10.240334510803224,285.8985595703125,13.418985366821287,16.56850814819336,26.66185188293457,362.92,242.9428999520654,0.2624083780231147,217.31298935373846,0.2774514248423746,196.12847105436995,0.29205152685134256,178.4112110845329,0.30620955038771785,163.43665108397082,0.3199300803454832,150.65940427041176,0.33322047531403926,139.66294297654656,0.3460901250765307,130.12491827911938,0.3585498685085403,12.588857085221482,964.9310589118436,491.318846430824,173.70744401799382,46.61059836263681,10.029003956403058,1.7960031134377863,0.27495570027328187,0.03671729169690466,212.11992996026243
1195,1195,20110513,1181.25,0.14039331674575806,0.12512077391147616,-0.1761092245578766,1.3292431831359863,0.13522250950336456,0.09202855080366136,-41.656734466552734,10.41309642791748,285.8985595703125,11.482583999633787,20.458208084106445,29.37470054626465,323.19,223.26255481629687,0.2914248523769643,201.46198352025505,0.3067877239618626,183.29057925846791,0.32163585627056357,167.9751749412949,0.3359788808881621,154.93769850398095,0.34982913799749343,143.73925341985407,0.3632008345865537,134.04193357279775,0.37610940039756247,125.58226060186108,0.3885709972519605,54.302511883512565,1706.3949213457636,868.8537658394642,307.1861948422769,82.42670561001918,17.735403228352542,3.1760720760169963,0.48623474828398167,0.06493127099445266,375.1152663782996
1196,1196,20110513,1736.2498779296875,0.16016240417957306,0.1085553616285324,-0.2502548694610596,1.4473888874053955,0.15644969046115875,0.11163875460624696,-41.40393829345703,9.746602058410645,285.8985595703125,14.896971702575685,22.274185180664066,29.651470184326172,315.65,222.4008151739225,0.31124468002290534,201.78778329626203,0.3267553368462709,184.51542788118513,0.3417069263658715,169.88690273888898,0.35611492449550775,157.3781211003358,0.36999678151343307,146.58898988977865,0.383371168179138,137.20990135589017,0.3962574115305365,128.99828762116007,0.40867507562540833,53.85106939916299,1882.9599931025643,958.7562998851142,338.9715405770437,90.95560886017176,19.570531019977835,3.504708423319557,0.5365467083979413,0.07164987662260008,413.92940787429126
1197,1197,20110513,1151.2498779296875,0.14772026240825653,0.09157270938158037,-0.3136040270328522,1.2108638286590576,0.1336822509765625,0.09845341742038727,-42.60451889038086,9.587525367736816,285.8985595703125,18.24509048461914,24.18031120300293,30.07461929321289,325.35,220.49855706798994,0.27343229174354733,197.91402385944366,0.2886120064255472,179.18502854131106,0.3033205384528895,163.47374574621912,0.3175621045310489,150.15729427858585,0.33134426748909035,138.76523684389886,0.3446770265601179,128.93715517811063,0.35757210934771205,120.39330210615154,0.3700424223333381,80.98704071208249,2445.458024262777,1245.1662783357035,440.232759557996,118.12684515527992,25.416850223690076,4.551672562297141,0.6968297033659046,0.09305389725007891,537.5828459831694
1198,1198,20110513,1556.25,0.1643463522195816,0.10804670304059982,-0.5758985280990601,1.238053798675537,0.1378924995660782,0.08999940752983092,-42.9808464050293,10.315300941467283,285.8985595703125,4.846334934234619,22.97873687744141,41.11131286621094,323.37,220.28624086831422,0.27815838152240807,198.00601546449465,0.29339090343135693,179.5039939229426,0.30814049696889895,163.96346929188678,0.3224128088518413,150.77633910228488,0.33621666772137954,139.48267986378738,0.34956319105480166,129.72966490499758,0.36246509305887703,121.24310282377976,0.37493614999468045,56.152401081760445,2365.772546385319,1204.59241898435,425.8877340148703,114.27767088487195,24.588639787804514,4.403355887191788,0.6741234424687628,0.09002172732642306,520.0656587912906
1199,1199,20110513,1136.25,0.20460502803325653,0.13016922771930695,-0.4649457335472107,0.9147241115570068,0.18276764452457428,0.13663250207900998,-40.88577270507813,9.67874526977539,285.8985595703125,16.074737548828125,23.57210350036621,31.01787567138672,293.71,190.9579370893281,0.23808385006887015,169.43321139791232,0.25275486458543495,151.7799845444887,0.2670493602942222,137.12169130357412,0.28096078874886027,124.81451775190341,0.2944870778169278,114.3776747459297,0.3076296295304272,105.44666790622827,0.3203925166320829,97.74135414051148,0.33278183970757386,39.108614184041386,1931.201470388656,983.3196578073371,347.6559990548018,93.28589360065673,20.07192846396781,3.5944991317877504,0.5502930471098209,0.0734855480698437,424.53428859462485
1200,1200,20110513,1136.25,0.16943024098873138,0.13544656336307526,-0.4945258498191834,1.0802938938140871,0.16938957571983335,0.1130642518401146,-39.91696548461914,10.584956169128418,286.0289001464844,13.860772132873535,20.475107192993164,27.043930053710934,281.58,190.02951052217463,0.26960678464700055,170.36561726406472,0.28474123627291287,154.0770591096997,0.29941417127061837,140.42720057291194,0.31362864572599886,128.86907142272364,0.3273911928417577,118.99004457117184,0.3407109004296324,110.47433290493565,0.35359869047838116,103.07707772485882,0.36606675802563704,37.377195160371876,1398.3921892801197,712.0264509567959,251.73936592787055,67.54876017928954,14.534179068408177,2.6027939535767706,0.39846981824152344,0.053211235607208474,307.40730180411464
1201,1201,20110513,1826.25,0.22727444767951965,0.1704481989145279,-0.5448554754257202,0.9238216876983644,0.15221135318279266,0.09462882578372957,-40.68893814086914,9.634398460388184,286.0289001464844,14.476995468139648,19.457609176635746,24.438175201416016,280.63,183.75936405108354,0.243809866369121,163.36928897849623,0.2585775442552001,146.6147564989981,0.27295256153925723,132.67826195504708,0.2869301128614758,120.95812401840477,0.3005096998668055,111.00415131940592,0.31369413982723326,102.47443314464648,0.32648877449143493,95.10574272650602,0.3389008399904004,17.82695707788153,1415.8673276279394,720.9243558744303,254.88525038067675,68.39288955758968,14.715806791974886,2.6353200108433215,0.4034493334694981,0.05387619477318686,311.24884580681845
1202,1202,20110513,1166.25,0.18666960299015045,0.16166388988494873,-0.4860519766807556,0.8619025945663452,0.16214029490947726,0.09478599578142166,-38.80823135375977,9.50615406036377,286.0289001464844,16.886775970458984,20.998306274414066,44.6860237121582,286.43,184.53555571495295,0.23096092669034507,163.32083806619826,0.24550353054221355,145.96415557545905,0.2596901231534819,131.58437722493878,0.27351199497744105,119.53604314086266,0.2869651144773497,109.33831663317618,0.3000491151060431,100.62750001999026,0.31276647847292904,93.12465924185781,0.3251218770445059,33.21357339044916,1278.2900419598357,650.8734308210248,230.11850831384993,61.74727529647428,13.285898272051641,2.379250697791177,0.36424688623432544,0.048641141675776246,281.00535438790735
1203,1203,20110513,1166.25,0.20805299282073972,0.1432844251394272,-0.20169833302497864,0.9231312870979308,0.18726539611816406,0.11981438100337982,-36.85309600830078,8.797619819641113,286.0289001464844,19.75286865234375,24.52470588684082,31.714284896850586,287.8,187.80775170637182,0.24103257858009447,166.80913331281647,0.2557540918438114,149.57039244755552,0.2700907352670369,135.24325325579468,0.28403685755216107,123.2040107838687,0.29759119729069855,112.98642839666203,0.31075588614039446,104.23671573639164,0.3235356515400427,96.68272048843971,0.33593718029339736,42.596459327297545,1288.25533980472,655.9475121206873,231.91246696149153,62.2286449146683,13.389472522864734,2.3977988684510896,0.3670864833455034,0.04902033845303594,283.19601688277385
1204,1204,20110513,1121.2498779296877,0.13727861642837524,0.09676473587751387,-0.27275174856185913,1.1911715269088743,0.15845584869384766,0.12212716788053513,-42.21028137207031,9.799263954162598,286.0289001464844,9.555477142333984,17.80445098876953,25.997276306152344,334.17,224.79612657805387,0.2667296019284465,201.35453948677815,0.28182850451014146,181.95341807073203,0.2964732535844642,165.70809319076014,0.3106660307968598,151.96229747787555,0.3244125922304401,140.2213868924959,0.3377213366906393,130.10711633200947,0.35060257625027563,121.32642239558449,0.36306796659061114,37.43604714406285,1476.5507804528638,751.8228576523744,265.8095204485212,71.32417881474166,15.346519818411906,2.74826867095861,0.420740994995342,0.05618530485723864,324.5888348600114
1205,1205,20110513,1166.25,0.13830971717834473,0.11580031365156175,-0.5908600687980652,1.3129513263702393,0.15039709210395813,0.12009110301733016,-42.70325088500977,8.682465553283691,286.0289001464844,17.249807357788086,21.382247924804688,35.08835983276367,348.17,237.44275386148027,0.279184890323301,213.49280654543048,0.29442843284306236,193.59833869372332,0.3091865244740328,176.88370360052105,0.3234651218976212,162.6967006264752,0.33727332772699203,150.54390400041342,0.3506225011493482,140.04667895248468,0.3635255693649488,130.91070007939962,0.37599649619266357,63.87997080739106,2056.761928204528,1047.2519136111753,370.2594648625252,99.35103992943614,21.376940170838573,3.8282018104187863,0.5860713167453007,0.07826334013347698,452.13613151562726
1206,1206,20110513,1166.25,0.22317971289157867,0.13389553129673004,-0.08496584743261337,1.0593147277832031,0.19293326139450076,0.14120256900787356,-37.9337158203125,8.117791175842285,286.0289001464844,19.59720039367676,24.21816062927246,32.56112289428711,346.1,226.49966421662378,0.24334357126800854,201.33497214848822,0.258103592328988,180.66030658078267,0.27247225574728606,163.46545805121232,0.28644461407974625,149.00703925572358,0.3000200409022474,136.72891763151594,0.31320123848912707,126.20878351770027,0.3259934456111355,117.12155738235334,0.338403806363344,35.647087323811874,1431.65694124617,728.9640336077243,257.7277057025601,69.15560035631815,14.879916026499773,2.6647088412228737,0.4079485608799423,0.05447701681497684,314.7198624186951
1207,1207,20110513,1166.25,0.18589146435260773,0.16389340162277222,-0.25001347064971924,1.339731216430664,0.14273972809314728,0.10518505424261093,-41.55106735229492,10.179184913635254,286.0289001464844,18.8010311126709,23.35300064086914,29.092906951904297,342.88,235.22999358076171,0.2847749669236913,211.85294922401155,0.30007575076058796,192.40350812562102,0.31487752656458035,176.03884037132653,0.3291879344931553,162.13008239720642,0.3430175626987809,150.20068545383825,0.3563790790030522,139.8844075398174,0.36928656216434047,130.89615053345656,0.38175498872333363,46.07010367698904,2055.9324610516483,1046.8295696095588,370.110143708757,99.31097285939961,21.368319110006194,3.8266579430354057,0.5858349612878125,0.0782317774771359,451.95379049473456
1208,1208,20110513,1136.25,0.22205577790737152,0.18389977514743805,-0.27914297580718994,1.1649863719940186,0.1413954645395279,0.10353437066078186,-41.913734436035156,10.946416854858398,286.0289001464844,15.240070343017578,22.666357040405273,30.0279541015625,350.85,233.5043123102658,0.25738194704698913,208.53377841503396,0.27235623911060297,187.92622874815234,0.28690085028342754,170.71609294132662,0.3010151147749756,156.18933439489632,0.31470224970456656,143.80933484058394,0.3279683960176181,133.16686652126145,0.3408218616005961,123.94566549821985,0.3532725252906367,29.520997868734653,2049.7493115275256,1043.6812639731672,368.99704957638687,99.01229836195932,21.304054590310464,3.815149394633306,0.5840730818337334,0.07799649796925186,450.59455427585914
1209,1209,20110513,1496.2498779296875,0.268547385931015,0.1988564133644104,-0.2727324068546295,1.2865225076675415,0.15084980428218842,0.11514193564653395,-38.480899810791016,10.937549591064453,286.0289001464844,7.030731678009032,16.04098129272461,25.05131530761719,373.43,251.35144152471324,0.2672435622906379,225.17680427623364,0.28234891075234486,203.51036848236348,0.2969987845427369,185.36562836224638,0.3111955215974622,170.01064760193645,0.3249450169830962,156.89366166789287,0.33825579280025597,145.592684427314,0.35113827032105144,135.78071709304874,0.3636042018398329,7.154197933421751,821.926207256794,418.50434004691334,147.96362840158662,39.70280775641595,8.54268406879298,1.5298316015591924,0.23420667601280024,0.03127571034889382,180.68330157433942
1210,1210,20110513,1181.25,0.272956520318985,0.20241858065128326,-0.6377497315406799,1.1326147317886353,0.1902805715799332,0.12421401590108873,-35.411460876464844,10.038562774658203,276.877197265625,8.998883247375488,22.34670066833496,35.5811767578125,387.47,268.6466529256028,0.2949926335311493,242.66046844047398,0.3103861773337754,220.97911066787339,0.3252567194343226,202.68899337614238,0.339614954162851,187.10631591932128,0.35347415440777985,173.71138416980332,0.36684934470449976,162.10370948727106,0.379756670889531,151.97074081541854,0.392212921814382,18.722476836497233,949.1494503058367,483.283244650247,170.86642976301346,45.848274242734966,9.86497792191461,1.7666291825961276,0.2704587538794153,0.036116774259641736,208.65067308304933
1211,1211,20110513,1166.25,0.2119196504354477,0.14638452231884005,-0.3220455646514893,1.0576272010803225,0.21956738829612726,0.13923482596874234,-33.005298614501946,11.088456153869627,276.877197265625,15.528716087341307,19.284122467041016,33.002967834472656,386.54,264.5168534031903,0.28239891152943736,238.06301676031438,0.2976759347224706,216.0684869848166,0.3124596751944446,197.5738346565183,0.32675705851313813,181.86372995712804,0.3405780427631976,168.39647539348834,0.3539347411347241,156.75602856587813,0.3668407446569443,146.61871979360916,0.3793106012149045,19.960306133050032,576.7746857226248,293.6792951398104,103.83131054372271,27.860864228238555,5.994703509272994,1.0735369348335733,0.1643511068983582,0.021947271966714588,126.79186228734821
1212,1212,20110513,1556.25,0.18043294548988345,0.14531640708446505,-0.10045907646417618,0.9845194220542908,0.19016200304031367,0.14158397912979126,-36.80347442626953,12.109336853027346,276.877197265625,1.80283522605896,20.967100143432614,40.13154602050781,376.33,254.834203314896,0.27266512327477405,228.67929793923523,0.2878359427791944,206.99433132580592,0.30253750669859586,188.80713075516954,0.31677379919294774,173.39511402904873,0.3305521769567546,160.21266965089768,0.3438824568858466,148.84187575495608,0.3567762055213886,138.9584176280963,0.36924618719766256,35.39104967866243,1012.564540895884,515.5726282981774,182.28245083190626,48.911514139848656,10.52408220563458,1.8846621747842975,0.2885287916090984,0.038529827873861784,222.5911556181995
1213,1213,20110513,0.0,0.19990293681621552,0.1572568416595459,0.07043028622865677,1.153162717819214,0.15055979788303375,0.1182735040783882,-38.809486389160156,11.563475608825685,276.877197265625,0.0,0.0,0.0,382.7,266.7050450897195,0.3000838083012371,241.25043842816308,0.31551798709274087,219.98346634636653,0.3304175888450842,202.02024774319543,0.34479481678367163,186.69820329953953,0.3586642653793979,173.513050976636,0.3720421154161033,162.07566370069492,0.38494552373132274,152.08198077287918,0.397392162981132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214,1214,20110513,0.0,0.2072782516479492,0.15074583888053894,0.0159151591360569,1.1955138444900513,0.16526436805725098,0.11247286945581436,-37.99219512939453,10.619096755981444,276.877197265625,0.0,0.0,0.0,407.4,283.6060880854078,0.2989843223143067,256.45996824025303,0.31441003484144,233.78642831183805,0.3293036487162637,214.64033515180807,0.3436770420990853,198.3134259371802,0.35754452501284745,184.26681389165145,0.3709220295918211,172.08478765098843,0.383826495433212,161.44260017130955,0.39627540542785866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,1215,20110513,1181.25,0.22168496251106265,0.14963224530220032,0.2941224575042725,0.9524517059326172,0.16690854728221893,0.1161998063325882,-35.541648864746094,9.778970718383787,276.877197265625,9.82463836669922,18.694185256958008,27.47696876525879,407.31,271.21828466589255,0.2578178450100431,242.24884369862983,0.2727982626176563,218.33785569220026,0.2873478394697756,198.36640047959906,0.30146604270930005,181.5069167227577,0.3151562082820078,167.1373832673994,0.328424583039657,154.78338262677465,0.3412795690675766,144.07822610130646,0.3537311288731102,16.617174100087595,737.1972316600379,375.3624573548911,132.7106694992449,35.61000940077834,7.662054075972448,1.3721275847128753,0.21006327778400277,0.028051626634898425,162.05740679854418
1216,1216,20110513,1196.25,0.225597083568573,0.15618285536766052,0.10047904402017592,1.1253435611724854,0.15990754961967468,0.11088918894529344,-36.67468643188477,10.377022743225098,276.877197265625,11.883578300476074,19.364458084106445,26.778966903686523,400.75,276.28713113166333,0.2894834586712593,249.17012473552262,0.30482887020645233,226.5794182117099,0.3196640905735116,207.54868421287196,0.333998171342417,191.35586106017502,0.3478429429863259,177.45303263008395,0.36121216517806864,165.41857631685417,0.3741208754152033,154.92389534801208,0.3865848916980964,17.834424280091984,885.4902474666678,450.86956512902043,159.40646346668004,42.77324260372,9.203336459305397,1.6481418301141297,0.2523191567197785,0.033694431753147985,194.65652757093525
1217,1217,20110513,1736.2498779296875,0.1962890774011612,0.1326887160539627,-0.03385014832019806,1.2098581790924072,0.17432433366775513,0.10079748928546907,-35.09234619140625,10.719594955444336,276.877197265625,16.537099838256836,22.89579772949219,29.254552841186523,412.14,287.1424957215118,0.29980739901135756,259.7173719566418,0.31523946533586145,236.80575149165597,0.3301375765741222,217.4546913529612,0.3445138542729611,200.9499006042257,0.3583828214440608,186.74778170690357,0.3717605964163052,174.4288999201289,0.3846642814704942,163.6655342749177,0.3971115016133298,38.93902604575962,948.8387622229022,483.12505002162834,170.8104995156917,45.83326658253379,9.861748787579904,1.766050906294308,0.2703702237625527,0.03610495204202059,208.5823748002001
1218,1218,20110513,1406.25,0.18523626029491425,0.11936908960342407,-0.05703619867563248,0.9256353974342346,0.16985292732715607,0.1147051677107811,-36.58165740966797,11.620415687561035,276.877197265625,0.5066931843757629,16.702936172485348,32.89917755126953,409.63,271.0423977575838,0.2524361708355753,241.66654281175028,0.2673387631731552,217.46105168351937,0.2818249619924656,197.27507242807383,0.29589259276123137,180.25900070659722,0.3095435218812017,165.77534451069147,0.322782684775795,153.33866543142295,0.3356173157222197,142.57431807871367,0.3480563388392298,16.976043076940694,701.800287763859,357.3392157132972,126.33849130737748,33.90017456856748,7.294156196532558,1.3062440991969138,0.19997697015961827,0.0267047118452754,154.2761283427216
1219,1219,20110513,1451.25,0.1954333633184433,0.1299109011888504,-0.00033694034209474916,0.9617602825164796,0.17380982637405396,0.10528220981359482,-33.52367401123047,10.253910064697266,276.877197265625,13.85590362548828,18.018030166625977,22.180116653442386,424.81,281.85908312923334,0.25475595506472415,251.5025524114867,0.26969268289283616,226.47065179119198,0.28420675573101156,205.58139405927002,0.2982967067871273,187.9614894128676,0.3119650365553771,172.95518513149662,0.3252172467740867,160.06279063354364,0.3380610763780908,148.89841074714,0.3505058985126057,19.144081298351075,552.9503079749695,281.5485157604935,99.54243236362625,26.710037449289203,5.747085012092973,1.0291931900496094,0.15756238514805102,0.021040713286507542,121.55457067723208
1220,1220,20110513,1196.25,0.2063976228237152,0.13561740517616272,-0.2284035086631775,1.2097415924072266,0.16800576448440552,0.10385747998952866,-36.53063583374024,10.508766174316406,286.2840576171875,13.04638957977295,23.47459983825684,33.80938720703125,421.59,275.5680862273457,0.24236062504067818,244.8691603906915,0.2571043815205451,219.65588855059127,0.27145953370119785,198.69260518030976,0.2854208346967613,181.07033681123107,0.2989873880531197,166.10929803617077,0.31216165347753805,153.29343897116237,0.3249486524482015,142.22563559487216,0.3373553347917935,37.957292299635284,1162.4399510786034,591.8854518509404,209.26310834473185,56.151184253006875,12.081811193428878,2.1636216930108962,0.33123557151833527,0.04423284582840656,255.53813272822802
1221,1221,20110513,1211.25,0.2206118106842041,0.15299826860427854,0.11861326545476912,1.2751284837722778,0.13296926021575928,0.08126125484704971,-37.18986129760742,10.4591646194458,286.2840576171875,16.458669662475586,22.76569557189941,29.01274299621582,422.86,279.150048018053,0.2504976589314863,248.73563735564622,0.2653710351179412,223.68985825846588,0.27983328950460223,202.815009696968,0.2938816561321156,185.22749840703796,0.3075174708574772,170.26474504206703,0.32074519473925345,157.42250262690266,0.3335716389075157,146.3118225670895,0.3460053506292616,30.303672718254433,1197.7216230524195,609.8499999025643,215.61453521885926,57.85545092236702,12.448510994980445,2.2292906256533196,0.3412890325762813,0.045575374322491924,263.2940710606582
1222,1222,20110513,1226.2498779296875,0.21468845009803766,0.1597478687763214,0.038933906704187386,0.9392540454864502,0.12041683495044707,0.06145938858389855,-37.598628997802734,10.926949501037598,286.2840576171875,15.70698356628418,20.796863555908203,25.87971115112305,431.34,267.5217949183509,0.20345332201556854,234.27785285812035,0.2174096178910514,207.35453364412754,0.23109343212668512,185.25678381475785,0.24448786621636587,166.90134895496624,0.2575813688897473,151.48942156039084,0.27036671021699527,138.42249313377982,0.28284013558056964,127.24558895491045,0.29500066990056684,24.394177475511455,1096.1491535360421,558.1318298934093,197.32940085684317,52.94903451302479,11.392818270372597,2.040236216215303,0.31234610527963425,0.04171036660285906,240.96548611076358
1223,1223,20110513,1211.25,0.2439357340335846,0.15126895904541016,-0.2073339968919754,1.187646985054016,0.13151179254055026,0.07587787508964539,-35.972835540771484,11.151169776916504,286.2840576171875,15.417304039001465,21.66255760192871,27.848472595214844,431.14,279.97665585732193,0.23714374913071376,248.33587444260124,0.2517983393324386,222.39431991674465,0.2660790902905611,200.86013413397646,0.2799791677976942,182.78480841753475,0.2934962411629646,167.46023955423624,0.3066314794644075,154.34976264085753,0.3193887462047987,143.0410227192359,0.3317739544445794,21.354448286248815,966.3797301222035,492.0564737062215,173.96823464220466,46.68057583027241,10.044060710112085,1.7986994905313871,0.2753684970253725,0.03677241613601606,212.43839005421313
1224,1224,20110513,1181.25,0.2443791776895523,0.16883614659309387,-0.07376538217067719,0.9596202969551086,0.12385021895170213,0.0701805055141449,-36.36073684692383,10.644010543823242,286.2840576171875,2.8933181762695312,16.381010055541992,29.736164093017575,438.53,272.53673114401255,0.20484204936722292,238.8049374910921,0.2188315731573201,211.47162403664512,0.2325442380901108,189.0260942367119,0.24596355024869127,170.37311969793708,0.2590783339151577,154.70462482820912,0.2718817051263611,141.41485092497254,0.2843702261836292,130.04309436098868,0.2965432110938561,9.200335094753965,664.4912964368726,338.3424071734787,119.6221052376734,32.09797907076856,6.906385466000048,1.2368017655051624,0.1893458274038138,0.025285040351837235,146.07452621366065
1225,1225,20110513,1196.25,0.2421215921640396,0.1748812198638916,-0.00180824741255492,1.0455803871154783,0.12673772871494293,0.07428004592657089,-37.71284866333008,10.88438892364502,286.2840576171875,12.059178352355955,20.17473030090332,28.20206642150879,438.96,277.3861495561359,0.21653731615582944,244.1813560432021,0.230791008594394,217.1550892930337,0.24473164517449217,194.8705342749769,0.2583461820761107,176.28103300458048,0.271626628013073,160.61090891552735,0.2845690183928752,147.27628016692432,0.29717257845642236,135.83136194436165,0.3094390421550066,17.50919517812291,1061.195693579604,540.3343992210775,191.03705889879157,51.260621990319486,11.029529738041171,1.975178176754972,0.3023861677581552,0.040380327142336456,233.28169833198726
1226,1226,20110513,1601.2498779296875,0.21858000755310056,0.1619342863559723,0.0838385745882988,1.0702173709869385,0.12708380818367004,0.06816858798265457,-36.97394561767578,10.49205207824707,286.2840576171875,17.530799865722653,20.796466827392575,24.06213188171387,439.41,278.9013755807199,0.21975346586035166,245.81703012888377,0.2340750246314061,218.8569656327022,0.24807378595628807,196.6027877445983,0.2617376661648326,178.0199404109456,0.27505955483812783,162.34080825577237,0.28803629071221903,148.98694023877914,0.3006678284216574,137.51624291978905,0.3129565620258736,23.531944354548475,1020.0537494999396,519.3859466674439,183.63066247077208,49.273277284555896,10.601921240896957,1.898601659730753,0.2906628306963498,0.038814805183229543,224.23750163419527
1227,1227,20110513,1181.25,0.22244563698768616,0.17629216611385345,-0.30026674270629883,0.99804949760437,0.1059899553656578,0.06651002168655397,-38.99674987792969,10.184189796447754,286.2840576171875,5.4974045753479,17.006790161132812,28.38113594055176,432.78,271.5044636275342,0.21136478776313058,238.52268735875256,0.22550505310026803,211.72990175333982,0.23934812344462023,189.6772633226362,0.25287942035320077,171.31154995470794,0.2660895399351634,155.8537304205275,0.27897322561270405,142.71845461747256,0.2915285265587536,131.45956926115156,0.30375610994304636,12.425941040016408,952.1655467081614,484.8189657687956,171.409389171482,45.993965540298014,9.896325697978446,1.772242970730497,0.2713181861577463,0.03623154193176437,209.31369885230583
1228,1228,20110513,1496.2498779296875,0.20804598927497864,0.1558205932378769,-0.3489461839199066,1.212537407875061,0.1121169775724411,0.0769033208489418,-39.59141159057617,9.87874984741211,286.2840576171875,11.073214530944824,20.294384002685547,29.51564216613769,441.27,286.8499124247436,0.23795841261170914,254.5050925871406,0.252627244747265,227.97902487204186,0.2669199151308147,205.954057108313,0.2808298371789776,187.46245312847418,0.2943549042618944,171.78155506041253,0.30749648733764984,158.36352552458095,0.3202586312441771,146.78732330044858,0.33264741156309885,24.138981301890205,1329.155611709222,676.7729112258714,239.27535742558752,64.20431574530073,13.814569202010688,2.473925566832812,0.37874095627287707,0.05057666436889344,292.1870870028738
1229,1229,20110513,1661.2498779296875,0.23557066917419436,0.1634981632232666,-0.2430954873561859,1.1607381105422974,0.12822003662586212,0.09128411114215852,-40.66707992553711,10.499279975891113,286.2840576171875,13.954306602478027,21.018274307250977,28.08244323730469,441.12,284.326006511821,0.2313126877056439,251.67101836700567,0.245861849475059,224.9512951769405,0.2600539761938975,202.81187610525046,0.27388046479359507,184.26007284165107,0.28733738049934565,168.5562893278303,0.3004244442786525,155.14104215331955,0.313144216617127,143.58519560637842,0.3255014408922254,20.915042372846923,1585.590441086371,807.3431352751903,285.4389028487476,76.59129482313097,16.47982273969159,2.951221584720991,0.451811687528399,0.060334452082872456,348.5589257414818
